"ConflictId","ConflictType","ShareId","ItemId","Identity","ShareRights","NtfsRights","Severity","Message"
"c54b6e1a6d034a248225762e908d9cbf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6c68abbf12d64c20898d9d9a771342d5","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3ca49cf6a8574ab59b3d3201e2d9180c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6c68abbf12d64c20898d9d9a771342d5","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e387133b3b274a33b923b2aa6b653763","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f9f8df163744458a9eb9e23aedae9f35","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"913c3fcaa1e8469faea76475f8d9e22f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"58274b531f1645a7a0d6671bf8a1acd2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e0310eb11b1841d4b6591c08e5ca3037","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"726d71d5ab084f608b5a36e0e7ad179d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"69c7b318e7594895af837e27c74df292","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","89e58f13d41f44d3b42dca07cb0cc733","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"85a0c03528034a7590c9a6d66582666b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"704ca60a521d431f83a769cd131892ed","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d45a14795d2047e5bbdc0bbe161a29ac","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"914ad6a0244a4e7d8210675ae73c7d68","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3eaa4b1cd5614099a9df5ace3df2e4f3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"dafdcb41b8174a03a68e7240fd66e876","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d9d143f9ddcb46d19276af097b50c7c7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6ed2de35e3114423ace53d90cccad714","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"66934696b2cc4795a19b0d764c4f4e31","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f7f43698abdb40038d47c3c125fc5ab9","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4bcef6f2498d4e0ea7c8a7922c45e4fe","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f7f43698abdb40038d47c3c125fc5ab9","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e955420dcd3946b69ba664e15c6f5e10","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f7f43698abdb40038d47c3c125fc5ab9","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e4801a45519e4e518d3055054eedbf42","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f7f43698abdb40038d47c3c125fc5ab9","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"09569ad14c3140e0861c0f6bf2d4f994","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5243cd89f21c4f6693da09a25987e1e7","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"94dcf03ff6254b05b6ed99411980d056","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5243cd89f21c4f6693da09a25987e1e7","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6651b514fd724a2da30bb6c267130f49","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5243cd89f21c4f6693da09a25987e1e7","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"aed82b6a3c8043819ac1321820fc1e41","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5243cd89f21c4f6693da09a25987e1e7","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"971542f1faf5425997424ec5e3458286","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","136ff3a87c9142109cdef2a213bacdc8","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a3fd91353f404346b05b053e1dd9956a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","136ff3a87c9142109cdef2a213bacdc8","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"10ff6bee6deb43d492452aad12f50a7b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","136ff3a87c9142109cdef2a213bacdc8","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"027aced6e8b14659a09ed4cdf4a2b3d5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","136ff3a87c9142109cdef2a213bacdc8","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5b8dbaee7efc42b18853b34517d0200f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ac4e677b78b6478583ec7a89e8e38191","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"23ac9ddfc1d74494a39af09cda5c2bdc","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ac4e677b78b6478583ec7a89e8e38191","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ff5993fea47f42d9b4dd3d18ef9fd1fa","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ac4e677b78b6478583ec7a89e8e38191","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2fc00dc0ff994a638df47cda7a9bafdd","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ac4e677b78b6478583ec7a89e8e38191","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4b21bb2258c244249fe1c953d681cd81","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0bc5839c7c144bc3bc51b5c27a3baddb","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"eecead412bb3455b895a6e67a3bd4398","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0bc5839c7c144bc3bc51b5c27a3baddb","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9f565e296b69472085e13d2988b9a6f0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0bc5839c7c144bc3bc51b5c27a3baddb","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f4ae7b86dc1b4ae78accba901ce4c0d1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0bc5839c7c144bc3bc51b5c27a3baddb","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"104eed99dc0c4cae9e6dc73bbe815fe9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","4b38042e1ad74a65a40fc75fe93343bf","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a86cff563ecf480ab8de535d2e829494","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","4b38042e1ad74a65a40fc75fe93343bf","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"820e46d748a14dd5b49dd4335b5653fb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","4b38042e1ad74a65a40fc75fe93343bf","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7e629130b8b4455c9f7f2456ccf7eef9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","4b38042e1ad74a65a40fc75fe93343bf","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a805ff4f626549b39bcdd1dc340a53d6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","8863f40cbe34433aaaccc9332a0f533d","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"377cba054df74b73ba0fc4815790e838","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","8863f40cbe34433aaaccc9332a0f533d","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"34501cece98648bf946d648611b61d69","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","8863f40cbe34433aaaccc9332a0f533d","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2d5cd9d5d88f4f658991a62104399d44","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","8863f40cbe34433aaaccc9332a0f533d","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fe325408e104482699ad8a904cd8dd12","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","d8325730c74a4bc386e2e6af5aea2337","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a112635d22954e28b0661227f7137e34","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","d8325730c74a4bc386e2e6af5aea2337","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"44d5ce2d6c6d42f680047f06a872fddf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","d8325730c74a4bc386e2e6af5aea2337","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"57083cab40bd45acaf23f52d6c1f32aa","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","d8325730c74a4bc386e2e6af5aea2337","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f13fe6544d644b69ad75c487b3629444","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5288eb2489d84beb86bfb6a93f21ef73","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1f8efb35dd0b4ab9bbaf371983a9fe03","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5288eb2489d84beb86bfb6a93f21ef73","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e1b49b55dfab47b0a12f28785bb49fcb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5288eb2489d84beb86bfb6a93f21ef73","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"557713994135484d8b4614baee7a567f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5288eb2489d84beb86bfb6a93f21ef73","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"843c27cd9b044ff18a65e1268b26a7d7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d8fcc15b69b24c8c9d403a92282a2c80","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5efa12a3cd724b3c874aeac66ed96b32","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e36de7dc71b54cff8836e4d6306c30c6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c9819716b0ec499a856708b0ddf863df","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fa03ef98adc94516ad1f5b8c0f3e93a6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fce4eea016a4458787022025357070dc","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","9c4ac3d132264376b92a7c2e09637bb3","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9128eee23dfe43748ff97972d7ca2a6f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","282ed559aa884980a34b637c304d3625","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2ee20774781b4fd3bd1490b39a8b291d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","282ed559aa884980a34b637c304d3625","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"19013b28553e4c238c05b345352905de","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","282ed559aa884980a34b637c304d3625","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"71b1b95f2af6496b9820763abb273237","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","282ed559aa884980a34b637c304d3625","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"73bbc8b4a26d4ff0a92208c50969990f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"420e987ed44246cd905fdb7b24277976","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d01cd1ca4a094d2bba978367b2868db0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5cb1de2022cc4a5890cc1e8c77b3d69b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b92c009d732042fc93b19a4623984286","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1bf62afc8def4011883892ccffad5252","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","b909220bc38849c7ac10611781294f71","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c5a210b71cc2449ba5311c6392539b0c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"024a0a6ce7494bb4a1ae98357911effc","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"104c1b7a29654af38ee8c2f43f692d1e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6fb3dea9798c46ae8958023cc49476b0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"17c61c0345474fa19a6a7d98c2ee34fe","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1b9cf62981c54a12bb1e07e471985db3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0bddf7c3a35d422cbf59e38cd2d7f344","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8147bbaf47b141b1a4e6559722f42009","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"05ce2169c6b244fd9010d663c8fc3f3e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"44384e66a529421ca59eb7b8d3604fa2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"db722dee64c448b98d8fcb330d99188c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2e5efeedf04741d3921c7fe337a3077c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"966c0c9453444355901664f185a7cf7c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e1416fe610ad425986d8f42a4ad0e1f8","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bae60fd693c2467a89fd08e09bf3fca9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"affeba9174c047f38f20f34341be2ca2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"72d747d31b924dcaacbc6091c05d0c91","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e1a03e51361d41f8929aa2418d962273","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"22e428cd7eac43c89b8881863c9c553b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e4edeb62fd124940984c7b24caa00667","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d57e9bccec9c4e7da5506e29389301d9","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"57f8c482636b4d3b91ede23a4bce575f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0af93ba0e6984cc78430b60b90741c0f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"339241f1b0d44099b3c11b6a74593d52","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a703a6e096484fc39202e0c288f15658","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6598c3af4d3c4df39882c8a5e18dd0a2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d6069e67823e47bf95990922b81a97fe","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","174c35825942492380170fb3c67ffe8e","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"539df4f020ec46409e323bb3653d7a0b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"26eeb14087944d2eb0c7082816f8c75f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b0f959a969304a9abe2ff6bc90a201da","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e64fbbde962841fbbf10484b3597220d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4e5e291f23854867bead36768781ecb7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"106323d5c3c34a6db86f0d31029973bb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"cfde94ffdd4e45aa9de4920442abdd12","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1133fe217a84ca3b6a7fd212db718e1","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2366890e8cf24749b3152cb0b5ecdeac","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4f92284b6b4943e4a15a7197913d1b70","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"db4f091fdf604112a596bfc95ec452f4","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8484554daf3d4736b599de12cbf7166a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
